peso,potencia,velocidade_max,tipo_cambio,tipo_pneu,tipo_motor,sobrealimentacao,carroceria,tracao,pista,titulos_armageddon,vitorias_lista_estado,tempo_armageddon_s
964.6154372137729,2679.2657609217204,310.1293318301805,Sapinho,Mickey Thompson,V6,Bi-Turbo,Fibra de Vidro,Traseira,Pista Tratada,1,11,4.460935144111455
1416.786613642206,1332.611924959284,266.27510262892224,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,4,7,6.467819142726086
857.8537575850912,2899.40086847114,324.50779050945425,Sapinho,Pro-Front,L6,Aspirado,Fibra de Carbono,Traseira,No Prep,9,23,3.8556231854405816
1629.1252857229592,1617.9181144761171,267.529239769857,Sapinho,Hoosier,5C,Aspirado,Metal,4x4,No Prep,1,43,6.195392307934492
1074.470053226548,2970.1876848456404,309.81372603493594,Sapinho,Hoosier,AP,Bi-Turbo,Fibra de Carbono,4x4,Pista Tratada,4,15,4.171287162253867
1635.4645885114692,2661.078663821321,282.6645970752283,Sapinho,Mickey Thompson,5C,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,5,31,4.771612561689853
965.0251329751919,2597.9981217095196,308.09074266568746,Sequencial,Pro-Front,V6,Aspirado,Metal,Dianteira,Pista Tratada,2,33,4.288545552058492
1209.2796212603103,1567.5998149238953,274.7673260923738,Sapinho,Pro-Front,5C,Bi-Turbo,Metal,Traseira,No Prep,5,34,5.74263461486337
936.1682254887069,918.4321450906518,267.2411816642721,Liberty,Hoosier,V8,Supercharger,Metal,Dianteira,No Prep,4,31,6.182896966147861
1909.6323419342752,1702.4791085345746,265.10374518785443,Sapinho,Mickey Thompson,AP,Single Turbo,Metal,4x4,Pista Tratada,3,49,6.148458478193845
1574.8861404486006,1533.7996762916569,267.0706518623448,Sapinho,Hoosier,AP,Aspirado,Fibra de Carbono,Traseira,No Prep,9,16,6.165241844407439
943.1004602694586,978.5336798584743,268.59041196529904,Sequencial,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,8,1,6.360845706281848
1432.7827697169134,1961.2670386624523,276.4991598407486,Sapinho,Pro-Front,5C,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,7,25,5.601382608581678
1513.56664420524,1746.365753693747,271.3653750201126,Sequencial,Hoosier,V8,Supercharger,Fibra de Carbono,Dianteira,Pista Tratada,6,43,5.611047340923518
1466.240973919355,2232.5685822572023,280.17077496464054,Liberty,Hoosier,L6,Bi-Turbo,Metal,Traseira,No Prep,0,16,5.460425125854138
1292.022624624487,2204.491276607575,284.55354506046774,Sequencial,Hoosier,V8,Supercharger,Fibra de Vidro,Traseira,Pista Tratada,8,37,5.0834164500401995
1090.2227490805421,1153.5679353830283,269.08057729876805,Sapinho,Pro-Front,5C,Aspirado,Metal,Dianteira,Pista Tratada,8,48,6.030374512433183
774.9648231620172,2951.6276468659075,334.7468753651057,Liberty,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,No Prep,5,1,3.9736829143736077
1688.993018589593,1292.5560018270385,262.08998761943724,Sapinho,Pro-Front,V6,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,6,7,6.536261246261244
1880.5016685959965,1835.0754520058795,267.1167772564413,Sequencial,Mickey Thompson,V8,Supercharger,Metal,Traseira,Pista Tratada,2,45,6.0511161697793865
1403.7495738551295,1925.0468412108432,276.5590566943929,Liberty,Pro-Front,V8,Supercharger,Fibra de Vidro,4x4,No Prep,4,5,5.81959406447899
1086.1521743325968,2607.4318741496522,301.1306823235665,Liberty,Mickey Thompson,5C,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,6,8,4.512386585314837
1036.193766104914,1108.3821517987583,269.3566453214884,Sequencial,Pro-Front,L6,Single Turbo,Fibra de Carbono,4x4,Pista Tratada,0,0,6.3911432087529985
1671.1468146442871,1800.1529863379167,269.5363945634288,Sequencial,Pro-Front,L6,Bi-Turbo,Metal,4x4,Pista Tratada,0,4,6.375944553318869
1688.8790807487833,2219.854557496028,275.1991073638441,Liberty,Hoosier,5C,Single Turbo,Fibra de Vidro,Traseira,No Prep,4,38,5.529512298065576
1678.0533382063268,1351.8268054105167,263.05232449243636,Liberty,Pro-Front,5C,Aspirado,Fibra de Vidro,4x4,Pista Tratada,8,8,6.373027898442351
1735.8506550291486,2217.6825874087526,274.3201330994207,Sequencial,Hoosier,5C,Aspirado,Metal,Dianteira,Pista Tratada,6,13,5.609010554255878
1413.3941778466308,2839.696158854271,291.7847489574321,Sapinho,Mickey Thompson,V6,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,0,26,4.64305657872867
810.8711621946527,2994.7880754626176,331.99124208231586,Liberty,Mickey Thompson,AP,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,4,8,4.12986410065321
894.5590112221829,968.147261260419,269.65733285762894,Sequencial,Hoosier,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,7,35,6.141376459574207
1878.265026232495,1394.7352793138227,261.547676110862,Sapinho,Mickey Thompson,5C,Aspirado,Metal,4x4,No Prep,7,28,6.595895203423693
1527.714871591508,1551.6449431625647,268.06741988103875,Liberty,Pro-Front,5C,Aspirado,Metal,Dianteira,Pista Tratada,1,19,6.325222384477913
811.0364619399555,1738.1648109344287,294.983948497001,Liberty,Hoosier,5C,Aspirado,Metal,Dianteira,No Prep,6,14,5.51792014511752
921.7658514392385,1408.7400309280115,280.30584831838087,Sequencial,Hoosier,L6,Single Turbo,Metal,Dianteira,Pista Tratada,9,35,5.613040861684468
1356.771804490217,1327.3247885661563,267.1753311926502,Sapinho,Hoosier,5C,Aspirado,Fibra de Carbono,4x4,No Prep,4,2,6.411307985406521
725.4665105539162,2904.5630690767503,339.4019925145814,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Vidro,Dianteira,No Prep,8,22,3.7159398374409474
992.9696617009984,2828.8953658180876,311.83331373930605,Sapinho,Mickey Thompson,5C,Single Turbo,Metal,4x4,No Prep,2,45,4.046004938461937
1312.632492515913,998.6842521065466,261.98359542279076,Sapinho,Pro-Front,V8,Supercharger,Fibra de Vidro,4x4,No Prep,0,8,6.649171004445192
1467.2468135081087,1611.5073453701812,270.04070206189044,Liberty,Pro-Front,V6,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,3,29,5.929329342763912
1345.0004846926524,1750.8119627246538,274.89647234483215,Sapinho,Hoosier,AP,Single Turbo,Fibra de Carbono,Traseira,No Prep,6,18,5.739846758149934
1069.1231713526718,1401.930522798481,275.1249761090767,Liberty,Pro-Front,L6,Single Turbo,Metal,Traseira,Pista Tratada,0,37,5.969033657285335
1654.615065617043,2220.6330836751686,275.86013897110115,Sapinho,Mickey Thompson,V8,Supercharger,Metal,4x4,Pista Tratada,1,2,5.710650379628858
976.2290144965441,2244.7995679529063,298.71581218234337,Liberty,Pro-Front,V6,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,4,49,4.468161586319949
1190.4796377911211,2686.058879490054,297.6850348317626,Sequencial,Mickey Thompson,AP,Aspirado,Metal,Traseira,No Prep,8,47,4.42447906207024
1526.210717527466,2455.8254636089578,282.23466754924135,Liberty,Pro-Front,AP,Single Turbo,Fibra de Vidro,Traseira,No Prep,0,2,5.208716918453643
1421.603530970992,2039.4039866285068,278.06830982918007,Liberty,Mickey Thompson,AP,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,3,33,5.239958302032244
1546.2078787040614,2272.532217093282,278.90782719691,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,2,1,5.309218424631644
1350.7651501463502,1475.376441240338,269.89583462989765,Sapinho,Pro-Front,V6,Single Turbo,Fibra de Carbono,Dianteira,Pista Tratada,4,26,6.053515882402596
1259.674775402181,2145.417998931451,284.48000556306926,Sequencial,Pro-Front,5C,Single Turbo,Fibra de Carbono,4x4,No Prep,4,22,5.430255244449064
821.1687492543399,1927.3772349748303,299.8534848915356,Sapinho,Mickey Thompson,V6,Single Turbo,Fibra de Vidro,4x4,No Prep,9,41,4.876068240351362
1241.25896367132,1180.0233813643779,266.5157200076947,Sapinho,Hoosier,V6,Single Turbo,Metal,Traseira,Pista Tratada,1,31,6.403637239534437
950.5064150353601,1409.3429808242386,279.2177721944984,Liberty,Pro-Front,V6,Aspirado,Fibra de Carbono,Dianteira,No Prep,4,46,5.615510833380385
1092.7875720549002,1512.5562465153307,276.86382078567567,Sapinho,Mickey Thompson,V8,Supercharger,Metal,Traseira,Pista Tratada,8,34,5.329299509293342
1672.4707658474945,2841.050090810372,284.3740571056216,Liberty,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,Pista Tratada,4,39,4.736681948428863
1080.9596791600957,1383.811942710368,274.38203573964904,Sequencial,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,9,17,5.844434039831211
1683.4102795912825,1507.412195921303,265.1975559446372,Sapinho,Pro-Front,V6,Single Turbo,Fibra de Vidro,4x4,No Prep,1,26,6.168388576712365
1323.7613985172081,1675.643673187808,274.0394594937562,Sapinho,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,6,10,5.972412234421263
1490.7075296124813,2293.859751113313,280.555724229764,Sapinho,Pro-Front,AP,Single Turbo,Fibra de Carbono,4x4,Pista Tratada,5,38,5.15748318860914
1262.8480605536076,1148.300624191495,265.52803110184857,Liberty,Hoosier,V8,Supercharger,Fibra de Vidro,Dianteira,No Prep,6,18,6.328887140218518
1492.284661551631,2903.2849462369295,290.26635636759454,Liberty,Hoosier,L6,Aspirado,Metal,4x4,No Prep,7,24,4.5442120390675385
1182.368047695241,2717.6995621990054,298.69343107230816,Sapinho,Hoosier,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,9,6,4.443557538389303
930.862426821888,2112.1537533187957,297.98932288815047,Sapinho,Mickey Thompson,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,4,30,5.1939301684857595
1416.9011575667355,2315.479521592409,282.8335465750296,Sequencial,Hoosier,V8,Supercharger,Fibra de Carbono,Dianteira,Pista Tratada,1,1,5.3803067629599735
1023.2341514361242,934.9869896128536,265.63455991388315,Sequencial,Hoosier,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,6,37,6.283323503046583
829.1791597177446,1611.7840282317422,290.22578615086985,Sequencial,Mickey Thompson,L6,Aspirado,Metal,Dianteira,Pista Tratada,6,4,5.594213501300135
1574.5667550886014,2570.886484389028,282.79946449637237,Sequencial,Hoosier,5C,Bi-Turbo,Metal,Dianteira,No Prep,7,13,4.811662880489434
911.279533759613,1062.7142449640103,271.660682732942,Sequencial,Pro-Front,V8,Supercharger,Fibra de Vidro,4x4,No Prep,6,17,6.088244347198838
1735.6952711011475,1492.8590518425126,264.3534301653811,Liberty,Hoosier,AP,Aspirado,Fibra de Vidro,Dianteira,No Prep,9,35,5.992005283602207
1750.2428631627943,2129.1233395020536,272.8613876255401,Sequencial,Hoosier,L6,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,6,3,5.582837305793062
1897.8372682645381,1438.4673581677778,261.9149683781206,Sequencial,Hoosier,5C,Single Turbo,Metal,Dianteira,Pista Tratada,8,23,6.269482247968588
1057.5618742605532,2861.3537457034904,308.4120203926472,Sapinho,Pro-Front,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,7,12,4.194433771088201
818.5479398346409,1175.2231246890096,278.0960351655185,Liberty,Pro-Front,5C,Bi-Turbo,Metal,4x4,Pista Tratada,1,20,6.0294537865522635
1722.5840475947434,2574.528151606335,279.50054577197824,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,1,32,4.880596277253564
1182.4388801826994,1966.6922530034574,283.52742342024953,Sequencial,Pro-Front,L6,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,6,19,5.496637696942532
1959.9857828524034,2475.6946292219077,273.97496952008373,Sequencial,Mickey Thompson,L6,Single Turbo,Metal,Dianteira,No Prep,9,4,5.582807532227382
1760.7095752563932,1552.5021894540396,264.8704102609744,Sapinho,Pro-Front,5C,Aspirado,Fibra de Vidro,Traseira,No Prep,9,23,6.231666033277401
1823.611346560832,1980.4281648552815,269.7463900107303,Sapinho,Pro-Front,V8,Supercharger,Metal,Dianteira,No Prep,2,34,6.127776928958707
1038.0048034351528,2699.3542344186703,305.90314050265886,Sapinho,Pro-Front,V6,Aspirado,Fibra de Vidro,4x4,No Prep,0,29,4.367840543543299
1072.7996831739638,1880.4440081585194,285.66616392965176,Sequencial,Pro-Front,L6,Bi-Turbo,Fibra de Carbono,4x4,No Prep,8,27,5.44865150604985
1548.159404947194,1655.4117100115661,269.347344826134,Sapinho,Mickey Thompson,V6,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,2,44,5.89657124159991
1062.27576556878,2025.9263111307457,289.3502540989347,Sequencial,Hoosier,L6,Single Turbo,Fibra de Vidro,Traseira,No Prep,0,6,5.600523609712276
1003.391296023311,2406.4617813763707,301.0761214880544,Liberty,Hoosier,V8,Supercharger,Metal,4x4,No Prep,5,41,4.712925888568053
1247.9372877075173,1831.4830255468557,278.85680119702135,Sequencial,Pro-Front,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,3,34,5.444170570006293
1923.3857289929372,2871.641647798773,279.46331768051886,Sapinho,Pro-Front,L6,Aspirado,Metal,Dianteira,No Prep,0,29,4.90779416549768
1471.7121804089709,1519.3862304889183,268.46681067248807,Liberty,Pro-Front,5C,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,3,33,5.830091815551103
1484.0734041072378,1898.473572955153,274.3596373494357,Sequencial,Hoosier,V8,Supercharger,Metal,Traseira,Pista Tratada,7,38,5.553893722654174
779.1200236461839,2489.548084617027,320.1032233177386,Liberty,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,Pista Tratada,6,8,4.605407458871619
1538.0086720390036,2347.1542900410923,280.25317884576873,Liberty,Pro-Front,AP,Bi-Turbo,Metal,Traseira,No Prep,0,11,5.3461394424457644
1988.0646201251159,2713.646210076028,276.4064642699501,Liberty,Hoosier,V8,Supercharger,Metal,4x4,No Prep,9,28,5.2977249657504
871.290736455446,2993.2992794303286,325.83623755120675,Sequencial,Mickey Thompson,AP,Aspirado,Fibra de Vidro,Traseira,Pista Tratada,8,9,4.035474253228937
1279.7960245528357,1796.402490469688,277.33022351099464,Sapinho,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,Pista Tratada,5,26,5.794002500551395
1667.562917682192,1133.4168475449549,260.0464984396949,Sequencial,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,1,18,6.7345429065411055
1435.5839901092886,963.8733496967327,259.84908802777954,Sapinho,Mickey Thompson,5C,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,2,12,6.626464928479695
1390.9560558151732,2426.4415028935205,285.46571367543834,Sequencial,Mickey Thompson,5C,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,6,41,4.7724700709123
1478.682810706078,2735.428709748303,287.98356691967126,Sequencial,Hoosier,V8,Supercharger,Fibra de Vidro,4x4,No Prep,2,36,4.650807987393634
1108.2504433173358,1363.4964304832793,273.19182378417776,Sequencial,Mickey Thompson,L6,Bi-Turbo,Fibra de Vidro,Traseira,No Prep,2,31,5.833747863824624
979.4636811497833,1232.7408780988026,273.86679903352444,Sapinho,Pro-Front,L6,Bi-Turbo,Fibra de Carbono,Dianteira,Pista Tratada,4,14,5.843139604125332
1505.5483785880838,1030.6306922039512,260.16277091234764,Sequencial,Hoosier,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,2,20,6.396528963640874
1506.3156625727643,2627.6761356061334,285.4656589084714,Liberty,Mickey Thompson,L6,Aspirado,Fibra de Carbono,4x4,Pista Tratada,2,2,5.238762102597901
1564.4137649517056,1553.9020737744272,267.53305959311604,Sequencial,Hoosier,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,4,7,6.308955571269706
1706.299796760989,1743.5634747955305,268.2148352445687,Liberty,Hoosier,5C,Bi-Turbo,Fibra de Vidro,4x4,Pista Tratada,4,5,6.236033354413198
1201.5692468381565,1955.7754023801858,282.6783385517098,Sapinho,Hoosier,V6,Aspirado,Fibra de Carbono,Dianteira,Pista Tratada,8,28,5.3266296419920405
1261.6375982621755,2662.8517918400566,294.2078559584554,Sapinho,Hoosier,AP,Bi-Turbo,Fibra de Vidro,Traseira,Pista Tratada,0,18,4.633765503778681
1757.95421476013,2266.749765279118,274.60298263620297,Sequencial,Mickey Thompson,L6,Aspirado,Metal,4x4,No Prep,0,16,5.734255966860227
1579.9567169333181,2191.6357227014037,276.9359826831435,Sequencial,Pro-Front,L6,Bi-Turbo,Metal,Dianteira,No Prep,8,9,5.247259614418138
1396.0062148028574,1268.9114099074125,265.5200077142843,Sequencial,Pro-Front,5C,Aspirado,Fibra de Carbono,Dianteira,No Prep,4,32,5.943030412165709
1754.9512033233214,1977.6987725906424,270.7235884198722,Liberty,Mickey Thompson,L6,Single Turbo,Metal,Traseira,Pista Tratada,3,12,5.88469775191463
1868.0064101810794,2402.300136075176,274.5217824093544,Sapinho,Pro-Front,V8,Supercharger,Metal,4x4,Pista Tratada,1,26,5.461982773623252
1205.594188221843,2943.8478543640326,302.114485363334,Liberty,Hoosier,V8,Supercharger,Metal,4x4,No Prep,8,41,3.941486329064305
1063.094611692743,1322.9532493480397,273.5289543852927,Liberty,Hoosier,V6,Bi-Turbo,Fibra de Carbono,4x4,Pista Tratada,5,11,5.816650134501573
775.8615786376864,920.0410414411759,272.1298713530525,Sequencial,Hoosier,V6,Bi-Turbo,Fibra de Carbono,Traseira,Pista Tratada,8,1,6.439116944465733
1493.9361691954086,1058.1330105567865,260.7292898340464,Sequencial,Mickey Thompson,V6,Single Turbo,Metal,Dianteira,Pista Tratada,4,9,6.683376060967509
758.8176557004815,1689.2901768821564,296.9671818560272,Liberty,Hoosier,V8,Supercharger,Fibra de Vidro,Dianteira,Pista Tratada,3,20,5.430159768231154
1358.7176217589522,2623.143760266573,289.90998458968846,Liberty,Hoosier,V6,Single Turbo,Metal,4x4,No Prep,6,22,4.950463830841609
1233.4975274017281,914.9983717133146,261.52919978393055,Sequencial,Mickey Thompson,V6,Bi-Turbo,Fibra de Carbono,Dianteira,Pista Tratada,4,0,6.518423515684869
972.2720771708501,1859.1342450602647,289.4695641082794,Sequencial,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,No Prep,7,32,5.237654253945977
1282.649925780391,1591.3842922169285,273.43977278071355,Liberty,Hoosier,5C,Aspirado,Fibra de Carbono,Traseira,Pista Tratada,7,25,5.867330680134129
836.6002999268593,1010.2115912094279,272.647648186408,Sequencial,Pro-Front,L6,Bi-Turbo,Metal,Traseira,Pista Tratada,1,14,6.396936160934587
760.3360438491516,1845.4962020124963,301.76565069492676,Sequencial,Mickey Thompson,AP,Aspirado,Fibra de Vidro,Traseira,No Prep,4,21,5.0771016229645
1519.0525718728513,1434.9722854071097,266.372073854884,Liberty,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,Pista Tratada,9,24,6.174845893431064
1047.3944542394881,1638.9581521287137,281.17697853919657,Liberty,Hoosier,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,7,0,5.855566795709513
952.4726151822617,2381.7921400470154,303.5186595695662,Sapinho,Hoosier,AP,Single Turbo,Metal,Traseira,No Prep,2,25,4.763102421514097
1284.022720859189,1995.2570662130308,280.9171302124445,Liberty,Hoosier,AP,Aspirado,Fibra de Vidro,4x4,No Prep,6,20,5.657025757607956
1723.992263718333,1161.759600884908,259.9078639243923,Sequencial,Pro-Front,V6,Bi-Turbo,Metal,4x4,No Prep,2,40,6.467327086339679
900.13744804678,2918.9705348896423,321.2365380196196,Liberty,Pro-Front,AP,Single Turbo,Fibra de Carbono,Traseira,No Prep,5,23,4.058709056567948
1392.7217138845203,2235.412607990451,282.1384060601207,Liberty,Pro-Front,L6,Single Turbo,Fibra de Vidro,Traseira,No Prep,1,38,5.133094650530768
812.1752621932694,2508.323693891316,317.5504268350955,Liberty,Pro-Front,L6,Bi-Turbo,Fibra de Vidro,Traseira,No Prep,5,15,4.450712818269176
732.7153555919799,1066.3476150175786,278.5638421669493,Sapinho,Mickey Thompson,L6,Bi-Turbo,Fibra de Carbono,Dianteira,Pista Tratada,5,31,6.030461236202956
1293.8630020936,998.8225968660397,262.2496360825144,Sapinho,Hoosier,L6,Single Turbo,Fibra de Vidro,Dianteira,No Prep,7,15,6.591941928067021
1303.885931338915,940.8409057729705,261.0463647227084,Sequencial,Pro-Front,L6,Aspirado,Fibra de Vidro,4x4,Pista Tratada,4,12,6.5660458358246085
1564.9158817978478,1296.4674583242333,263.5982095752897,Sapinho,Hoosier,V6,Aspirado,Metal,Traseira,Pista Tratada,0,41,6.467265877349788
1420.6131603971148,1770.25763520884,273.5692091475047,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,7,31,5.764739537159329
1675.3691210517852,2865.234880145928,284.6485221382835,Sapinho,Hoosier,AP,Aspirado,Fibra de Carbono,Dianteira,No Prep,8,49,4.737510202448627
1206.6263552672192,1859.8252844581302,280.61709437261226,Liberty,Hoosier,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,0,40,5.495455129547195
1009.4156024000708,1509.535721282312,279.5215970866278,Sapinho,Pro-Front,AP,Bi-Turbo,Fibra de Carbono,4x4,Pista Tratada,4,43,5.559133528238898
1491.0899186640777,2080.064032391293,277.1233039082815,Sapinho,Pro-Front,V6,Single Turbo,Fibra de Carbono,Traseira,No Prep,5,23,5.445024262941057
1012.4988313630402,1135.0626140830575,270.5833466049836,Sapinho,Mickey Thompson,V6,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,3,12,6.411942940522362
1326.7657048467634,2179.962371110465,283.0455272817079,Liberty,Hoosier,5C,Single Turbo,Metal,4x4,Pista Tratada,1,10,5.261865399361522
760.0255089691113,2093.7071040940573,309.58591014392357,Sapinho,Pro-Front,5C,Aspirado,Fibra de Carbono,4x4,Pista Tratada,4,14,4.809796203591989
